,teks,label,clean_teks
940,Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg.,0,langgan wisuda langsung kesana awas telat telat langgan
941,Nanti sync aja di github dekstop nya.,0,sync github dekstop nya
942,"Ngajak wida tuh, kan beliau habis seminar. Hihip",0,ngajak wida tuh beliau habis seminar hihip
943,"Nikah juga proses put, kadang diatas, kadang dibawah, gak selalu enak enak wkwkwkwk",0,nikah proses put kadang atas kadang bawah enak enak wkwkwkwk
944,Nomor OTP anda adalah [8874] -Telkomsel-,0,nomor otp telkomsel
945,Ntar aku kirim link nya,0,kirim taut nya
946,Numpang berteduh wkwk. Aku tak punya tempat tujuan~,0,numpang teduh wkwk tuju
947,"numpang promo yah, siapa tau ada yang berminat 😊 bisa liat di instagram nya ",0,numpang promo yah tau minat lihat instagram nya
948,"nama1  udh nama1 transfer, maacih nur 😊",0,nama nama transfer maacih nur
949,"nama1 aku lg ngerjain tes ngoding di upi net, kalo mo pake motornya boleh, tp motornya jauh bgt",0,nama tes ngoding upi net pakai motor motor banget
950,"nya sore we atuh gi, kalo mau pagi / siang weekend nya",0,nya sore we atuh gi pagi siang weekend nya
951,Oh oke de. kalau selanjutnya isi deposit transfer kmn?,0,oh oke de isi deposit transfer mana
952,Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?,0,oh oke langsung kesana pasti buka jam bebek komar dt
953,Oh pantesan tau gitu lgsg foto dipusatnya aja put,0,oh pantesan tau langsung foto pusat put
954,"Oh saya udh berangkat kayanya, ga ada koneksi..",0,oh berangkat kaya koneksi
955,Oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat,0,oh yah haha bingung tinggal chat
956,"oh, kelurahan dll dari data_pasien ternyata. butuh oge.",0,oh lurah lain data pasien butuh oge
957,Oiya ya nama1  ih knapa bsa begitu?sayang bgt tabungannya :(,0,oiya ya nama ih begitusayang banget tabung
958,ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?,0,ok lihat hadir nilai
959,"ok,, kabarin yah, no m3 aku ke blokir, ga ada paket data, smsin aja ke asmul ya, ini kbtulan lagi free wife",0,ok kabarin yah nomor m blokir paket data smsin asmul ya free wife
960,ok. minta yang data dummy diagnosa_pasien ya. punten. makasih,0,ok data dummy diagnosa pasien ya maaf terimakasih
961,"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?",0,okayyy siang jam an hehe kemanamana
962,Oke deh aku jg emang pengen ngumpul sih kapan lg :(,0,oke deh emang ngumpul sih
963,"Oke nama1, nanti udah beres bimbingan aku kesana",0,oke nama beres bimbing kesana
964,oke gais tp dsni udh redaan hujannya. dtggu ya,0,oke gais reda hujan dtggu ya
965,Oke kalau untuk dp harus berapa%?,0,oke dp
966,"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*",0,oke senin deh ya kantor sms bapa lapor nyusul lapor lampir revisi uji
967,oke. bentar aku solat dulu,0,oke bentar salat
968,Okeee kalau telor butuhnya segimana? ,0,okeee telor butuh segimana
969,Okeyyy malem aja ya bahas apa ajanya yg dibawa,0,okeyyy malam ya bahas aja bawa
970,Oo kalau kamu misalnya lanjut brp dit?,0,oo dit
971,"ooh iya klo controler, ku kira td modelnya.",0,ooh iya controler ku model
972,ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus,0,ouhhh ya besok chat pergi kampus
973,Ouhhh trs ngedeteksi apa dil? Output nya apa?,0,ouhhh ngedeteksi dil output nya
974,Pada ga aktif si tombol algoritma2 nya teh ga ngerti,0,aktif si tombol algoritma nya teh ngerti
975,pada ngampus jamber gais?,0,pergi kampus jamber gais
976,Padahal mau kesana tapi kyknya nama1 belum balik,0,kesana nama
977,Pagi bu saya dengan nama1 dari Bebek Komar ...sangat bisa bu untuk pesanan besok bu...menu yang di pesan apa ya bu...diantar ke mana ya...nuhun,0,pagi bu nama bebek komar bu pesan besok bumenu pesan ya budiantar yanuhun
978,"nama1  titip pesan, jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng2 bujuk nama1 kuliah lagi",0,nama titip pesan jumat pagi kumpul bapa tolong bareng bujuk nama kuliah
979,Pak kalau seporsi berapa ya ?,0,porsi ya
980,Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.,0,pesan nasi goreng spesial bungkus graha desilla kamar
981,Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ? ,0,nilai remed ambil nilai nya remed nya
982,Pak saya pake yang 6.0 malah bingung pak,0,pakai bingung
983,"Pak, indeks nilai B gabisa diturunin lagi pak? Soalnya kemaren saya liat nilai udah B, terus tiba2 turun jadi B- karena penilaiannya pake + -",0,indeks nilai bb diturunin kemaren lihat nilai bb turun bb nilai pakai
984,"Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih.",0,mk nama kontrak data mining kode ik dwm penginputan nilai terimakasih
985,"Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1",0,pakai kamera nama kamera nama handy cam prodi
986,Paket tadi sore mendadak habis.,0,paket sore dadak habis
987,"Paling seikhlasnya aja, yg mau nyumbang mangga, yg ngga, mangga gt",0,ikhlas nyumbang mangga mangga
988,"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",0,pas ngomong langsung diem ya nuy kikuk diomongin
989,"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",0,pas sma kuliah orang tua x pulang kampung
990,Paspor di perpanjang bayar nya brp nuy?,0,paspor panjang bayar nya nuy
991,"Patah hatinya level tinggi, jd bisa quotes begitu put",0,patah hati level quotes put
992,"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838",0,pakai internet capai batasfupkecepatan disesuaikanlebih eks dgninternetgaul bulan rupiah informasi
993,Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016,0,guna penuh pakai pulsa minimum aktif kartu panjang aktif
994,"penuh nama1 , si nama1  juga nyari, udh penuh..",0,penuh nama si nama nyari penuh
995,"Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan",0,pergi kelapa turun pasar bunga wastukencana caringinsadang serang jalan
996,"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",0,minta proses paket internet nonaktif laku tariff dasar internet
997,"persiapkan dengan dokumen draftnya diambil di ruang saya, slide presentasi tuk pengujian..",0,siap dokumen draftnya ambil ruang slide presentasi tuk uji
998,Perusahaannya apa aja kalau boleh tau?,0,usaha tau
999,"pesan dari nama1 : Assalamu'alaikum wr.wb. Pak, Indonesia Android Kejar bekerjasama dengan Depilkom mau mengadakan pelatihan Android level intermediate, masih ada slot 2 orang lagi, syaratnya sudah pernah membuat app android dan ngebuild menggunakan Android Studio, barang kali di kelas Bapak ada yang berminat. Nuhun.o ya pelatihannya mulai hari sabtu besok, 2 April, setiap sabtu selama 7 pertemuan, bertempat di lab praktikum kita.",0,pesan nama assalamualaikum wrwb indonesia android kejar bekerjasama depilkom ada latih android level intermediate slot orang syarat app android ngebuild android studio barang kali kelas minat nuhuno ya latih sabtu besok april sabtu temu tempat lab praktikum
1000,"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account ####  sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.",0,pesan mohon transfer rupiah bni account jun mohon periksa email informasi
1001,Pilihannya hemat 2 jt atau lulus oct kan nanggung,0,pilih hemat jt lulus oct nanggung
1002,"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",0,langgan hormat paket mbak kena tarif non paketaktifkan paket flash
1003,"Pokonya kalau ada yang mau push bilang aja usahain, bisi barengan push nya. Terus kalau push, pull dulu.",0,poko push bilang usahain bis bareng push nya push pull
1004,pulang nya jam 8 (kecewa),0,pulang nya jam kecewa
1005,"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",0,maaf kontak teh lulu nuhuun
1006,"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan ",0,pusat situ bandung pasir koja cmn bangun bangun interview toko nya toko bangun
1007,"nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk",0,nama gedung manunggal tridaya pucakti pusenkav teh wkwk
1008,nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?,0,nama hunting kosan bentar mana
1009,Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,0,sidang depaaan mel jahaaat pisaaan
1010,"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",0,registrasi gagal harap masuk tanggal format ddmmyyyy
1011,"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",0,route nya mati akses project masingmasing tembak
1012,"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",0,rumah gais pagar garasi pagar orang tutup rumput liar hehehehe
1013,Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja? ,0,baik cari pasang tuh pas kuliah sih enak tempat kerja
1014,Salam jepret karet gelang. Hihip,0,salam jepret karet gelang hihip
1015,"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",0,ingetin ya situs nya publish develop tuh situs nya nama jurus
1016,"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",0,situs pakai dapet komisi tuh ciprat hehe da apa meren ciprat hapapa seengganya situs nya
1017,"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",0,pakooh lapor ko bumiputera edit nomor nya post
1018,"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",0,opsi nabung nilai kontrak semester nilai masuk semester
1019,"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",0,tanda tangan nama duluan nyusul
1020,Saya brsik masih cuti bati ke kantor har rabu,0,brsik cuti bati kantor har rabu
1021,"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",0,seri pagi harap lihat teman sebab nilai pagi jeblok kemarin batas ruang pakai
1022,"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",0,izin undur penting mangga japri terima kasih middle eastern wanita
1023,"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",0,kota sd jumat senin tanggal pagi jam gabung gameprog
1024,Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,0,maaf apaapa buat maaf lisan jaga maaf perilaku maaf salah sadar sadar
1025,"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",0,simpul debat cupu ilmu nya pertanggungjawaban pasca teliti moal pegang sayang ortu kampus lulus cepat
1026,"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",0,nunggu beliau pakbeliau ngobrol client
1027,Scroll up down olshop nama1,0,scroll up down olshop nama
1028,Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,0,sebenernya nama bulan tau kasih izin bayar jt
1029,"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",0,segan baa ko wqwq hai gila kurus banget diii
1030,Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,0,alur rawat inap lab radiologi obat ngolah
1031,sekalian liburannya ke malaysia juga wkwk,0,libur malaysia wkwk
1032,"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",0,cetak rundown dkrm email nama nuhun dtgu d prodi cepat menit
1033,"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",0,ide gabung device hp sumber sensor deteksi longsor gempa kait trend iot internet of thing silah tarik
1034,"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",0,selamat pagi data table butuh email email msk
1035,"Selamat siang, mau reservasi bandros perorangan apakah bisa?",0,selamat siang reservasi bandros orang
1036,"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",0,selamat sore besok kantor jam
1037,"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",0,selamat sore teh nama nyari kosan bulan kosong teh sana terima kasih
1038,Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,0,selamat tcash tap aktif sn tanggal informasi
1039,Selamat ulang tahun semoga panjang umur dan sehat selalu,0,selamat ulang moga umur sehat
1040,"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",0,selamat teman wisuda moga berkah ilmu lancar urus depan sukses
1041,Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,0,selamat nama moga tempuh hidup bahagia senang
1042,"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",0,selamat guys lulus bareng hibur
1043,"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",0,selamat guys nikah bareng kebaperan naonaridyah
1044,"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya  gak bisa :)  nanti gak ada habisnya turun terus.",0,selisih sesuai janji sbelumhya nilai batas cek hadir ya habis turun
1045,"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",0,semangat gita putri adison esok moga baik aamiin
1046,Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?,0,semangat bunga titipin ya eh bunga makan wid
1047,"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",0,semaumaunya orang jodoh segelehgelehnya nikah kalo jodoh
1048,Semoga Allah bersama kita Semua.,0,moga allah
1049,semoga cepat sembuh pak.,0,moga cepat sembuh
1050,"semua udah masuk kok, cuma database sindo memang nggak real time.",0,masuk database sindo real
1051,Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya? ,0,senin mah lepas brngktnya selasa egi senin berangktnya
1052,Sep aku udh pull tp kenapa direpository git ga msk ke aku ya,0,sep pull direpository git msk ya
1053,Sepupu ane baru masuk kuliah,0,sepupu masuk kuliah
1054,Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,0,setting ponsel kirim masuk pin terimakasih
1055,Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS,0,setting kirim ponsel ikut tunjuk selesai setting internet kirim fotmms
1056,silahkan berkas dambil di ruang saya,0,silah berkas dambil ruang
1057,"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",0,silah pd besok tidak-apa-apa nyusul lapor bapak ngehubungin
1058,Silahkan tebak umurnya~,0,silah tebak umur
1059,"soal ada multiple choice ada essay. Yg weka masuk ke essay, tapi ada juga file yang dikumpulkan.",0,multiple choice essay weka masuk essay file kumpul
1060,"Soalnya aku pernah ujug2 dtng, terus bapak nya bilang kalau mau bimbingan bls wa ya, biar saya bisa estimasi waktu, gitu",0,ujug dtng nya bilang bimbing balas wa ya biar estimasi
1061,Soalnya bapa mau liat database secara keseluruhan.,0,bapa lihat database
1062,Soalnya ini fitutnya lebih lengkap.,0,fitutnya lengkap
1063,Soalnya yang aku udah ditambahin,0,
1064,"sok saya bebas gmna kalian, bsok hayu , jumat oke",0,sok bebas besok hayu jumat oke
1065,"Struktur Data, PLA, Skripsi, dan Sidang",0,struktur data pla skripsi sidang
1066,Subuh jg abis maghrib itu teh ahaha,0,subuh habis maghrib teh ahaha
1067,"Sudah pak di email, saya cantumkan direct link juga diemail kalo misalkan file google drive tidak bisa di download",0,email cantum direct taut email file google drive download
1068,Sundae min sirup kiwi pake cochochips :*,0,sundae min sirup kiwi pakai cochochips
1069,"supaya kita bisa mulai cepat, tolong posisi duduknya diatur dari awal, diberi jarak satu kolom kosong selang seling.",0,cepat tolong posisi duduk atur jarak kolom kosong selang selling
1070,"Tadi udah bertemu beliau pa. Kata beliau, pengujiannya bisanga besok pa.",0,temu beliau pa beliau uji bisanga besok pa
1071,Tapi daging kurban mentahnya udah ga ada :3,0,daging kurban mentah
1072,tapi kuliahnya sekarang. SP sebenarnya tidak boleh untuk kuliah yg ada praktikum.,0,kuliah sp kuliah praktikum
1073,"Tapi masukin aja dulu, soalnya aku data pasien dari sana.",0,masukin data pasien
1074,Taqoballahu Minna waminkum. #SelamatMenyambutKemenangan,0,taqoballahu minna waminkum selamatmenyambutkemenangan
1075,Teh jadi mau ketemuan ,0,teh ketemu
1076,Teh maaf kalau teteh sibuk gpp nanti bayar besok aja pas pengiriman ,0,teh maaf teteh sibuk tidak-apa-apa bayar besok pas kirim
1077,Temen * yg lain bisa juga ya di undang ke grup ini,0,temen ya undang grup
1078,Terima kasih atas konfirmasinya. Orderan sedang kami proses.,0,terima kasih konfirmasi order proses
1079,Terimakasih telah melakukan pengisian ulang dgn SN 41000795569091 senilai 20000.,0,terimakasih isi ulang sn nila
